SE,CalCOFI0903JD,3/14/2009,,3/14/2009 15:52,8:00:00,3/14/2009 23:52,,,33.91266667,-118.7373333,DLC,AMH,G,7,HA,100,0,0,N,,,2,2,33,DLC,2,,136,0.5,,,,,,,2,,,0,BP,,,,OFF,3,OFF,,1,,,,,,,,,,,,OFF EFFORT BECAUSE NOTIFIED BY CREW
SB,CalCOFI0903JD,3/14/2009,,3/14/2009 16:17,8:00:00,3/15/2009 0:17,,,33.85916667,-118.6735,DLC,DLC,G,7,HA,100,0,0,N,,,2,2,34,DLC,2,,171,3.5,,,,,,,1,,,0,BP,,,,OFF,,ON,,1,,,,,,,,,,,,
SE,CalCOFI0903JD,3/14/2009,,3/14/2009 16:20,8:00:00,3/15/2009 0:20,,,33.853,-118.6663333,DLC,DLC,G,7,HA,100,0,0,N,,,2,2,34,DLC,2,,280,3,,,,,,,1,,,0,BP,,,,OFF,,ON,,1,,,,,,,,,,,,
SB,CalCOFI0903JD,3/15/2009,,3/15/2009 11:21,8:00:00,3/15/2009 19:21,,,33.15433333,-120.013,,,,,,,,,,,,,,35,AMH,5,,33,,50,,,,,,1,,,0,PD,,,,OFF,1,ON,,0,,,,,,,,,,,,AMY HAYES SAW PD WHILE WORKING NETS. ANIMAL CIRCLING VESSEL. OFF EFFORT DUE TO BEING ON STATION.
SE,CalCOFI0903JD,3/15/2009,,3/15/2009 11:21,8:00:00,3/15/2009 19:21,,,33.15433333,-120.013,,,,,,,,,,,,,,35,AMH,5,,33,,50,,,,,,1,,,0,PD,,,,OFF,1,ON,,0,,,,,,,,,,,,AMY HAYES SAW PD WHILE WORKING NETS. ANIMAL CIRCLING VESSEL. OFF EFFORT DUE TO BEING ON STATION.
SB,CalCOFI0903JD,3/15/2009,,3/15/2009 12:29,8:00:00,3/15/2009 20:29,,,33.12416667,-120.103,AMH,DLC,UX,6,PC,40,128,192,M,,,6,4,36,DLC,5,,286,7.2,,,,,,,4,3,5,ND,PD,,,,OFF,2A,ON,,1,,,,,,,,,,,,ANIMALS QUICKLY APPROACHED SHIP AND MOVED TO STERN. OFF EFFORT DUE TO UX CONDITIONS
SE,CalCOFI0903JD,3/15/2009,,3/15/2009 12:29,8:00:00,3/15/2009 20:29,,,33.12416667,-120.103,AMH,DLC,UX,6,PC,40,128,192,M,,,6,4,36,DLC,5,,286,7.2,,,,,,,4,3,5,ND,PD,,,,OFF,2A,ON,,1,,,,,,,,,,,,ANIMALS QUICKLY APPROACHED SHIP AND MOVED TO STERN. OFF EFFORT DUE TO UX CONDITIONS
SB,CalCOFI0903JD,3/15/2009,,3/15/2009 13:30,8:00:00,3/15/2009 21:30,,,33.03816667,-120.259,AMH,DLC,UX,6,PC,40,128,192,M,,,6,4,37,AMH,5,,164,,75,,,,,,3,3,5,0,PD,,,,OFF,2A,ON,,5,,,,,,,,,,,,OFF EFFORT DUE TO UX CONDITIONS
SE,CalCOFI0903JD,3/15/2009,,3/15/2009 13:40,8:00:00,3/15/2009 21:40,,,33.02366667,-120.286,AMH,AMH,UX,6,PC,40,128,192,M,,,6,4,37,AMH,,,,,,,,,,,3,3,5,0,PD,,,,OFF,2A,ON,,1,,,,AMH,,57-61,57-61,,,,,ANIMALS MOVED AWAY FROM VESSEL.
SB,CalCOFI0903JD,3/15/2009,,3/15/2009 14:19,8:00:00,3/15/2009 22:19,,,32.99083333,-120.3488333,AMH,AMH,UX,6,PC,40,128,192,M,,,6,4,38,AMH,5,,217,,100,,,,,,2,2,3,0,PD,,,,OFF,1,ON,,1,,,,,,,,,,,,NOTIFIED BY CHIEF SCIENTIST. SAME AS SIGHTING #37? ANIMALS CIRCLING BOAT. OFF EFFORT BECAUSE ON STATION. BECOMES AN ON EFFORT SIGHTING AT 00:21
SP,CalCOFI0903JD,3/15/2009,,3/15/2009 16:21,8:00:00,3/16/2009 0:21,,,32.972,-120.3813333,AMH,DLC,,,,,,,,,,,,38,AMH,5,,201,,50,,,,,,8,7,9,0,PD,,,,ON,,ON,,5,,,,,,,,,,,,ANIMALS STUCK WITH SHIP WHILE ON STATION AND STARTED BOWRIDING AS WE LEFT STATION.
SB,CalCOFI0903JD,3/15/2009,,3/15/2009 16:40,8:00:00,3/16/2009 0:40,,,32.95233333,-120.425,AMH,DLC,,,,,,,,,,,,39,AMH,3,,223,,200,,,,,,7,6,8,0,PD,,,,ON,,ON,,2,5,,,,,,,,,,,
SE,CalCOFI0903JD,3/15/2009,,3/15/2009 16:42,8:00:00,3/16/2009 0:42,,,32.9505,-120.4295,AMH,DLC,,,,,,,,,,,,39,AMH,,,,,,,,,,,7,6,8,0,PD,,,,ON,,ON,,2,,,,,,,,,,,,ANIMALS MOVED OFF TO STERN.
SE,CalCOFI0903JD,3/15/2009,,3/15/2009 16:42,8:00:00,3/16/2009 0:42,,,32.9505,-120.4295,AMH,DLC,,,,,,,,,,,,38,AMH,,,,,,,,,,,8,7,9,0,PD,,,,ON,,ON,,,,,,,,,,,,,,
SB,CalCOFI0903JD,3/18/2009,,3/18/2009 11:08,8:00:00,3/18/2009 19:08,,,33.35033333,-121.241,DLC,AMH,UX,5,HA,10,103,166,SE,,,6,10,40,DLC,3,,284,,200,,,,,,3,,,0,PD,,,,OFF,2A,ON,,2,,,,,,,,,,,,OFF EFFORT DUE TO UX CONDITIONS
SE,CalCOFI0903JD,3/18/2009,,3/18/2009 11:11,8:00:00,3/18/2009 19:11,,,33.35433333,-121.2325,DLC,AMH,UX,5,HA,10,103,166,SE,,,6,10,40,DLC,,,,,,,,,,,3,,,0,PD,,,,OFF,2A,ON,,2,,,,,,,,,,,,ANIMALS MOVED OFF
SB,CalCOFI0903JD,3/18/2009,,3/18/2009 14:16,8:00:00,3/18/2009 22:16,,,33.57966667,-120.7551667,DLC,AMH,,,,,,,,,,,,41,AMH,3,,132,,50,,,,,,9,5,11,0,PD,,,,OFF,1,ON,,2,,,,,,,,,,,,ANIMALS DARTING AROUND CTD WHILE ON STATION 83/60. OFF EFFORT BECAUSE ON STATION
SE,CalCOFI0903JD,3/18/2009,,3/18/2009 14:36,8:00:00,3/18/2009 22:36,,,33.57933333,-120.752,DLC,AMH,,,,,,,,,,,,41,AMH,,,,,,,,,,,9,5,11,0,PD,,,,OFF,1,ON,,,,,,,,,,,,,,ANIMALS MOVED AWAY FROM SHIP.
SB,CalCOFI0903JD,3/20/2009,,3/20/2009 6:12,8:00:00,3/20/2009 14:12,,,34.149,-121.1603333,AMH,AMH,P,5,OV,100,0,0,N,,,5,8,42,AMH,5,,49,,25,,,,,,2,2,5,ND,PD,,,,OFF,1,ON,,0,,,,,,,,,,,,AMY HAYES SIGHTED PD WHILE DEPLOYING NETS ON STATION 77/60. ANIMALS CIRCLING BOAT. OFF EFFORT BECAUSE ON STATION.
SE,CalCOFI0903JD,3/20/2009,,3/20/2009 6:52,8:00:00,3/20/2009 14:52,,,34.15083333,-121.1848333,AMH,DLC,P,5,OV,100,0,0,N,,,5,8,42,AMH,,,,,,,,,,,2,2,5,ND,PD,,,,ON,,ON,,5,,,,,,,,,,,,ANIMALS CIRCLING AROUND VESSEL WHILE ON STATION STARTED BOWRIDING AS VESSEL LEFT STATION BUT QUICKLY MOVED AWAY FROM VESSEL. SIGHTING BECOMES ON EFFORT
SB,CalCOFI0903JD,3/20/2009,,3/20/2009 7:08,8:00:00,3/20/2009 15:08,,,34.13066667,-121.221,AMH,DLC,P,5,OV,100,0,0,N,,,5,8,43,DLC,5,,182,3,,,,,,,2,2,3,0,PD,,,,OFF,,ON,,2,,,,,,,,,,,,"INDIVIDUALS FROM SIGHTING 42? DIDN'T APPROACH VESSEL, LOST AFTER INITIAL SIGHTING."
SP,CalCOFI0903JD,3/20/2009,,3/20/2009 7:20,8:00:00,3/20/2009 15:20,,,34.11266667,-121.2556667,DLC,DLC,P,5,OV,100,0,0,N,,,5,8,43,DLC,1,,239,,10,,,,,,2,2,3,0,PD,,,,OFF,,ON,,5,,,,,,,,,,,,RESIGHTED AT BOW.
SP,CalCOFI0903JD,3/20/2009,,3/20/2009 7:31,8:00:00,3/20/2009 15:31,,,34.09283333,-121.293,AMH,AMH,P,5,OV,100,0,0,N,,,5,8,43,AMH,5,,201,,25,,,,,,2,2,3,0,PD,,,,OFF,,ON,,5,,,,,,,,,,,,
SE,CalCOFI0903JD,3/20/2009,,3/20/2009 7:46,8:00:00,3/20/2009 15:46,,,34.07566667,-121.326,DLC,DLC,P,5,OV,100,0,0,N,,,5,8,43,DLC,,,,,,,,,,,2,2,3,0,PD,,,,OFF,,ON,,,,,,,,,,,,,,ANIMALS MOVED OFF.
SB,CalCOFI0903JD,3/20/2009,,3/20/2009 17:01,8:00:00,3/21/2009 1:01,,,33.51,-122.4781667,AMH,DLC,P,5,OV,80,211,280,M,,,5,10,44,DLC,5,,227,,20,,,,,,2,2,3,0,LO,,,,ON,,ON,,5,,,,,,,,,,,,
SE,CalCOFI0903JD,3/20/2009,,3/20/2009 17:10,8:00:00,3/21/2009 1:10,,,33.498,-122.5001667,AMH,DLC,P,5,OV,80,211,280,M,,,5,10,44,DLC,,,,,,,,,,,2,2,3,0,LO,,,,ON,,ON,,,,,,,,,,,,,,"ANIMALS SURFACED ABOUT 50M FROM THE VESSEL, MOVING OFF, LOST RIGHT AWAY."
SB,CalCOFI0903JD,3/21/2009,,3/21/2009 10:42,8:00:00,3/21/2009 18:42,,,33.11783333,-124.1253333,DLC,AMH,G,7,OV,90,0,0,N,,,2,4,45,AMH,2,,12,1.2,,,,,,,5,4,7,ND,PD,,,,OFF,4,ON,,2,,,,,,,,,,,,ROOSTER TAIL SPLASHES. RANDOM DIRECTIONS. THEN ACTIVITY STOPPED AND LOST ANIMALS. OFF EFFORT BECAUSE SEEN PAST 90 DEGREES.
SE,CalCOFI0903JD,3/21/2009,,3/21/2009 10:42,8:00:00,3/21/2009 18:42,,,33.11783333,-124.1253333,DLC,AMH,G,7,OV,90,0,0,N,,,2,4,45,AMH,2,,12,1.2,,,,,,,5,4,7,ND,PD,,,,OFF,4,ON,,2,,,,,,,,,,,,ROOSTER TAIL SPLASHES. RANDOM DIRECTIONS. THEN ACTIVITY STOPPED AND LOST ANIMALS. OFF EFFORT BECAUSE SEEN PAST 90 DEGREES.
SH,CalCOFI0903JD,3/21/2009,,3/21/2009 12:25,8:00:00,3/21/2009 20:25,,,33.35966667,-124.2966667,AMH,AMH,G,7,OV,90,0,0,N,,,3,4,SH4,AMH,,,315,0.1,,,,,,,,,,,,,,,OFF,,ON,,,,,,,,,,,,,,MILITARY SHIP ON HORIZON.
SB,CalCOFI0903JD,3/21/2009,,3/21/2009 16:59,8:00:00,3/22/2009 0:59,,,33.60833333,-123.8685,DLC,AMH,G,7,OV,90,0,0,N,,,2,4,46,DLC,3,,23,3.2,,,,,,,3,3,5,0,PD,,,,ON,,ON,,2,,,,,,,,,,,,
SP,CalCOFI0903JD,3/21/2009,,3/21/2009 17:00,8:00:00,3/22/2009 1:00,,,33.6095,-123.8666667,DLC,AMH,G,7,OV,90,0,0,N,,,2,4,46,DLC,3,,355,2,,,,,,,3,3,5,0,PD,,,,ON,,ON,,2,,,,,,,,,,,,ANIMALS MOVING AWAY IN OPPOSITE DIRECTION OF VESSEL
SE,CalCOFI0903JD,3/21/2009,,3/21/2009 17:02,8:00:00,3/22/2009 1:02,,,33.61183333,-123.862,DLC,AMH,G,7,OV,90,0,0,N,,,2,4,46,DLC,3,,293,1.8,,,,,,,3,3,5,0,PD,,,,ON,,ON,,2,,,,,,,,,,,,
SB,CalCOFI0903JD,3/21/2009,,3/21/2009 17:21,8:00:00,3/22/2009 1:21,,,33.64083333,-123.8038333,DLC,AMH,G,7,OV,90,0,0,N,,,2,4,47,DLC,1,,9,3.6,,,,,,,5,4,10,ND,UD,,,,ON,,ON,,2,,,,,,,,,,,,LO? BIG DORSALS. BIRDS ASSOCIATED. LOTS OF SPLASHING. HEADING INTO GLARE.
SE,CalCOFI0903JD,3/21/2009,,3/21/2009 17:21,8:00:00,3/22/2009 1:21,,,33.64083333,-123.8038333,DLC,AMH,G,7,OV,90,0,0,N,,,2,4,47,DLC,1,,9,3.6,,,,,,,5,4,10,ND,UD,,,,ON,,ON,,2,,,,,,,,,,,,LO? BIG DORSALS. BIRDS ASSOCIATED. LOTS OF SPLASHING. HEADING INTO GLARE.
SB,CalCOFI0903JD,3/22/2009,,3/22/2009 8:43,8:00:00,3/22/2009 16:43,,,34.3724,-122.23718,AMH,AMH,,,,,,,,,,,,48,AMH,3,,236,,250,,,,,,3,2,5,0,PD,,,,OFF,1,ON,,0,,,,,,,,,,,,SIGHTED BY CREW ON STATION 77/70. BRIEF VIEW OF ANIMALS. OFF EFFORT BECAUSE ON STATION.
SE,CalCOFI0903JD,3/22/2009,,3/22/2009 8:43,8:00:00,3/22/2009 16:43,,,34.3724,-122.23718,AMH,AMH,,,,,,,,,,,,48,AMH,3,,236,,250,,,,,,3,2,5,0,PD,,,,OFF,1,ON,,0,,,,,,,,,,,,SIGHTED BY CREW ON STATION 77/70. BRIEF VIEW OF ANIMALS. OFF EFFORT BECAUSE ON STATION.
SB,CalCOFI0903JD,3/22/2009,,3/22/2009 8:51,8:00:00,3/22/2009 16:51,,,34.3712,-122.23534,AMH,AMH,,,,,,,,,,,,50,AMH,3,,56,,75,,,,,,5,3,7,ND,LO,,,,OFF,5,OFF,,0,,,,,,,,,,,,NOTIFIED BY CREW. OFF EFFORT BECAUSE NOT ON WATCH.
SE,CalCOFI0903JD,3/22/2009,,3/22/2009 8:51,8:00:00,3/22/2009 16:51,,,34.3712,-122.23534,AMH,AMH,,,,,,,,,,,,50,AMH,3,,56,,75,,,,,,5,3,7,ND,LO,,,,OFF,5,OFF,,0,,,,,,,,,,,,NOTIFIED BY CREW. OFF EFFORT BECAUSE NOT ON WATCH.
SB,CalCOFI0903JD,3/22/2009,,3/22/2009 15:02,8:00:00,3/22/2009 23:02,,,34.73072,-121.55936,AMH,AMH,,,,,,,,,,,,49,AMH,5,,329,,20,,,,,,7,5,8,ND,DD,,,,OFF,1,ON,,0,,,,,,,,,,,,NOTIFIED BY CREW WHILE ONSTATION. RIDING WAVES AROUND BOW. OFF EFFORT BECAUSE ON STATION
SE,CalCOFI0903JD,3/22/2009,,3/22/2009 15:02,8:00:00,3/22/2009 23:02,,,34.73072,-121.55936,AMH,AMH,,,,,,,,,,,,49,AMH,5,,329,,20,,,,,,7,5,8,ND,DD,,,,OFF,1,ON,,0,,,,,,,,,,,,NOTIFIED BY CREW WHILE ONSTATION. RIDING WAVES AROUND BOW. OFF EFFORT BECAUSE ON STATION
