SP,CalCOFI0607NH,7/19/2006,18:31,7/19/2006 18:31,7:00:00,7/20/2006 1:31,,,33.96050,-119.56150,AH,DLC,,,,,,,,,,,,75,AH,,66,288,0.8,1485,,,,,,475,450,550,0,Dd,,,,ON,,OFF,,2,,,,,,,,,,,,
SB,CalCOFI0607NH,7/20/2006,8:09,7/20/2006 8:09,7:00:00,7/20/2006 15:09,,,34.30623,-119.94482,AH,AH,,,,,,,,,,,,76,AH,,238,277,1.2,1084,,,,,,14,10,20,ND,Dd,,,,OFF,,OFF,,9,4,,,,,,,,,,,"Birds associated, mix of gulls and shearwaters, lots of surface activity, likely feeding"
SP,CalCOFI0607NH,7/20/2006,8:51,7/20/2006 8:51,7:00:00,7/20/2006 15:51,,,34.28501,-120.00361,AH,AH,,,,,,,,,,,,76,AH,,229,319,1.8,773,,,,,,14,10,20,ND,Dd,,,,OFF,,OFF,,9,4,,,,,,,,,,,"2 animals approached vessel, milled and rejoined group"
SP,CalCOFI0607NH,7/20/2006,9:13,7/20/2006 9:13,7:00:00,7/20/2006 16:13,,,34.28577,-120.00486,DLC,DLC,,,,,,,,,,,,76,DLC,,192,163,4.2,361,,,,,,14,10,20,ND,Dd,,,,OFF,,OFF,,9,4,,,,,,,,,,,
SB,CalCOFI0607NH,7/20/2006,11:15,7/20/2006 11:15,7:00:00,7/20/2006 18:15,,,34.28262,-120.02677,DLC,AH,,,,,,,,,,,,77,AH,,283,310,,350,,,,,,7,5,8,ND,Dd,,,,ON,,OFF,,1,,,,,,,,,,,,
SB,CalCOFI0607NH,7/20/2006,11:20,7/20/2006 11:20,7:00:00,7/20/2006 18:20,,,34.28306,-120.02680,DLC,AH,,,,,,,,,,,,78,DLC,,283,214,0.8,1485,,,,,,3,,,0,MN,,,,ON,,OFF,,9,,,,,,,,,,,,All 3 fluke up dove
SB,CalCOFI0607NH,7/20/2006,11:34,7/20/2006 11:34,7:00:00,7/20/2006 18:34,,,34.28436,-120.02681,AH,AH,,,,,,,,,,,,79,AH,,283,251,11.2,142,,,,,,7,5,10,0,Dd,,,,OFF,,OFF,,2,,,,,,,,,,,,"Approached vessel, but no bow riding."
SB,CalCOFI0607NH,7/20/2006,12:36,7/20/2006 12:36,7:00:00,7/20/2006 19:36,,,34.32263,-120.18903,DLC,AH,,,,,,,,,,,,80,DLC,,294,263,2.8,524,,,,,,68,59,77,ND,Dsp,,,,ON,,OFF,,9,4,,,,,,,,,,,
SB,CalCOFI0607NH,7/20/2006,12:49,7/20/2006 12:49,7:00:00,7/20/2006 19:49,,,34.32835,-120.23763,DLC,AH,,,,,,,,,,,,81,AH,,305,359,,800,,,,,,1,,,0,MN,,,,ON,,OFF,,9,,,,,,,,,,,,fluke up dive
SB,CalCOFI0607NH,7/21/2006,6:54,7/21/2006 6:54,7:00:00,7/21/2006 13:54,,,33.77317,-121.98067,AH,DLC,,,,,,,,,,,,82,AH,,238,197,0.8,1485,,,,,,9,8,10,ND,UnSmCet,,,,ON,,ON,,2,,,,,,,,,,,,"Dark animals, bushy blows. Rolled back with big dorsals, several fluke up dives. Jason Yakich (birder) thought they were pilot whales"
SB,CalCOFI0607NH,7/21/2006,9:45,7/21/2006 9:45,7:00:00,7/21/2006 16:45,,,33.51600,-122.44150,AH,DLC,,,,,,,,,,,,83,AH,,238,206,,300,,,,,,12,9,15,0,Dd,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CalCOFI0607NH,7/21/2006,9:52,7/21/2006 9:52,7:00:00,7/21/2006 16:52,,,33.50350,-122.45950,AH,DLC,,,,,,,,,,,,84,AH,,238,192,1.6,854,,,,,,31,27,36,0,Dd,,,,ON,,ON,,2,,,,,,,,,,,,
SP,CalCOFI0607NH,7/21/2006,9:56,7/21/2006 9:56,7:00:00,7/21/2006 16:56,,,33.49700,-122.46900,AH,DLC,,,,,,,,,,,,84,AH,,238,120,1.2,1084,,,,,,31,27,36,0,Dd,,,,ON,,ON,,9,4,,,,,,,,,,,
SB,CalCOFI0607NH,7/21/2006,10:04,7/21/2006 10:04,7:00:00,7/21/2006 17:04,,,33.48500,-122.49250,AH,DLC,,,,,,,,,,,,85,UNK,,255,255,,250,,,,,,47,43,55,1,Dd,,,,ON,,ON,,2,5,,,,,,,,,,,
SB,CalCOFI0607NH,7/21/2006,10:26,7/21/2006 10:26,7:00:00,7/21/2006 17:26,,,33.48150,-122.52867,AH,DLC,,,,,,,,,,,,86,DLC,,258,326,,400,,,,,,1,,,0,Bm,,,,ON,,ON,,1,,,,DLC,Dig,90-92,,,,,,Surfaced while coming on to station 80/80
SP,CalCOFI0607NH,7/21/2006,10:35,7/21/2006 10:35,7:00:00,7/21/2006 17:35,,,33.48200,-122.53067,AH,DLC,,,,,,,,,,,,86,DLC,,264,72,0.8,1485,,,,,,1,,,0,Bm,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CalCOFI0607NH,7/22/2006,9:44,7/22/2006 9:44,7:00:00,7/22/2006 16:44,,,33.64150,-123.83817,DLC,AH,,,,,,,,,,,,87,DLC,,60,9,0.8,1485,,,,,,2,,,1?,Pm,,,,ON,,ON,,1,,,,,,,,,,,,"One animal fluke up dove. Animals traveling, loosely grouped together. All travelling in same direction. One animal in pair had weak blow, possible calf."
SP,CalCOFI0607NH,7/22/2006,9:49,7/22/2006 9:49,7:00:00,7/22/2006 16:49,,,33.64750,-123.82200,DLC,AH,,,,,,,,,,,,87,DLC,,60,24,1.4,955,,,,,,5,,,1?,Pm,,,,ON,,ON,,1,,,,,,,,,,,,
SP,CalCOFI0607NH,7/22/2006,9:50,7/22/2006 9:50,7:00:00,7/22/2006 16:50,,,33.65067,-123.81883,DLC,AH,,,,,,,,,,,,87,DLC,,60,326,1.2,1084,,,,,,5,,,1?,Pm,,,,ON,,ON,,1,,,,,,,,,,,,
SP,CalCOFI0607NH,7/22/2006,9:53,7/22/2006 9:53,7:00:00,7/22/2006 16:53,,,33.65483,-123.81017,DLC,AH,,,,,,,,,,,,87,AH,,60,102,,200,,,,,,6,,,1?,Pm,,,,ON,,ON,,1,,,,,,,,,,,,new individual surfaced near ship
SP,CalCOFI0607NH,7/22/2006,9:55,7/22/2006 9:55,7:00:00,7/22/2006 16:55,,,33.65767,-123.80367,DLC,AH,F,8,OV,100,,,,,,3,3,87,AH,,60,98,1.4,955,,,,,,8,,,1?,Pm,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CalCOFI0607NH,7/22/2006,10:09,7/22/2006 10:09,7:00:00,7/22/2006 17:09,,,33.67617,-123.76333,DLC,AH,,,,,,,,,,,,88,AH,,60,83,,275,,,,,,15,12,17,ND,Dd,,,,ON,,ON,,2,,,,,,,,,,,,
SP,CalCOFI0607NH,7/22/2006,13:03,7/22/2006 13:03,7:00:00,7/22/2006 20:03,,,33.71800,-123.65517,AH,AH,,,,,,,,,,,,87,AH,,60,102,,400,,,,,,8,,,1,Pm,,,,OFF,,OFF,,1,,,,,,,,,,,,"Animals caught up with boat, confirmed one calf"
SB,CalCOFI0607NH,7/23/2006,6:44,7/23/2006 6:44,7:00:00,7/23/2006 13:44,,,34.62383,-121.71917,AH,DLC,,,,,,,,,,,,89,DLC,,61,73,,200,,,,,,4,,,0,UnSmCet,,,,ON,,ON,,1,,,,,,,,,,,,"Beaked whales, but only saw a few slow rolls and dove. Tan/olive colored bodies. No scars with dolphin-like dorsal fins. Mesoplodon densirostris? **changed May 1 2008 to ""on effort"" ---ABD"
SB,CalCOFI0607NH,7/23/2006,7:05,7/23/2006 7:05,7:00:00,7/23/2006 14:05,,,34.64233,-121.67667,AH,DLC,,,,,,,,,,,,90,DLC,,61,66,,120,,,,,,6,,,0,UD,,,,ON,,ON,,1,,,,,,,,,,,,"One surfacing and lost them. Likely lags. **changed May 1 2008 to ""on effort"" ---ABD"
SB,CalCOFI0607NH,7/23/2006,7:43,7/23/2006 7:43,7:00:00,7/23/2006 14:43,,,34.68867,-121.57817,DLC,DLC,,,,,,,,,,,,91,DLC,,58,99,,450,,,,,,2,,,0,Pm,,,,OFF,,ON,,9,,,,,,,,,,,,Lost them in the fog.
SB,CalCOFI0607NH,7/23/2006,11:02,7/23/2006 11:02,7:00:00,7/23/2006 18:02,,,34.75333,-121.47100,AH,DLC,,,,,,,,,,,,92,AH,,58,50,0.6,1827,,,,,,3,2,4,0,Oo,,,,ON,,ON,,1,,,,,,,,,,,,One male with tall dorsal
SP,CalCOFI0607NH,7/23/2006,11:05,7/23/2006 11:05,7:00:00,7/23/2006 18:05,,,34.75650,-121.46433,AH,DLC,,,,,,,,,,,,92,AH,,58,305,1.2,1084,,,,,,3,2,4,0,Oo,,,,ON,,ON,,1,,,,,,,,,,,,
SB,CalCOFI0607NH,7/23/2006,16:18,7/23/2006 16:18,7:00:00,7/23/2006 23:18,,,35.01183,-120.95417,AH,DLC,,,,,,,,,,,,93,AH,,70,33,1.2,1084,,,,,,1,,,0,MN,,,,ON,,ON,,1,14,,,,,,,,,,,Sooty Shearwaters associated.
SB,CalCOFI0607NH,7/23/2006,18:51,7/23/2006 18:51,7:00:00,7/24/2006 1:51,,,35.07100,-120.86483,AH,DLC,,,,,,,,,,,,94,DLC,,69,96,2.8,524,,,,,,5,,,ND,UD,,,,ON,,ON,,2,,,,,,,,,,,,Rooster tail seen only. Dall's porpoise most likely.
SB,CalCOFI0607NH,7/24/2006,16:37,7/24/2006 16:37,7:00:00,7/24/2006 23:37,,,33.21667,-120.06833,DLC,AH,,,,,,,,,,,,95,AH,,116,151,,300,,,,,,13,10,17,0,Dd,,,,ON,,OFF,,2,5,,,,,,,,,,,
SB,CalCOFI0607NH,7/24/2006,16:58,7/24/2006 16:58,7:00:00,7/24/2006 23:58,,,33.19367,-119.99800,DLC,AH,,,,,,,,,,,,96,DLC,,111,89,3.4,439,,,,,,1,,,0,Bp,,,,ON,,OFF,,1,,,,,,,,,,,,
SB,CalCOFI0607NH,7/24/2006,18:02,7/24/2006 18:02,7:00:00,7/25/2006 1:02,,,33.12300,-119.79817,DLC,AH,,,,,,,,,,,,97,AH,,110,149,2.2,649,,,,,,27,22,31,ND,Dsp,,,,ON,,OFF,,9,4,,,,,,,,,,,
SB,CalCOFI0607NH,7/24/2006,18:26,7/24/2006 18:26,7:00:00,7/25/2006 1:26,,,33.09433,-119.72600,DLC,AH,,,,,,,,,,,,98,AH,,110,139,,300,,,,,,9,7,12,ND,Dd,,,,ON,,OFF,,2,,,,,,,,,,,,Approached boat. Headed to stern.
