SB,CalCOFI0507NH,7/12/2005,12:00,38545.50,8:00:00,38545.83,,,34.29000,-119.65583,ABD,VI,,,,,,,,,,,,95,VI,,295,325,,50,,,,,,7,5,13,0,Lo,,,,ON,,OFF,,1,,,,,,,,,,,,
SB,CalCOFI0507NH,7/12/2005,12:12,38545.51,8:00:00,38545.84,,,34.31733,-119.69083,ABD,VI,,,,,,,,,,,,96,ABD,,308,237,0.8,,,,,,,40,35,50,ND,Dsp,,,,ON,,OFF,,4,,,,,,,,,,,,BIRDS ASSOCIATED
SB,CalCOFI0507NH,7/12/2005,12:17,38545.51,8:00:00,38545.85,,,34.32500,-119.70000,ABD,VI,,,,,,,,,,,,97,ABD,,298,212,2.4,,,,,,,1,,,0,Ba,,,,ON,,OFF,,1,,,,,,,,,,,,DLC in flying bridge with Big Eyes
SB,CalCOFI0507NH,7/12/2005,12:39,38545.53,8:00:00,38545.86,,,34.37283,-119.75917,ABD,VI,,,,,,,,,,,,98,ABD,,301,184,0.4,,,,,,,1,,,0,Mn,,,,ON,,OFF,,8,,,,,,,,,,,,"SIGHTED BY BIRD OBSERVER AILEEN MILLER  **changed May 1 2008 to ""on Effort"" for database--ABD**"
SB,CalCOFI0507NH,7/13/2005,7:22,38546.31,8:00:00,38546.64,,,34.07033,-121.37183,DLC,ABD,,,,,,,,,,,,99,DLC,,222,142,2.4,,,,,,,1,,,0,Pm,,,,ON,,ON,,1,,,,,,,,,,,,"WHALE SEEN BLOWING, TRAVELING 045"
SB,CalCOFI0507NH,7/13/2005,12:25,38546.52,8:00:00,38546.85,,,33.83700,-121.86617,DLC,VI,,,,,,,,,,,,100,VI,,277,322,1,,,,,,,1,,,0,Pm,,,,OFF,,ON,,3,,,,,,,,,,,,"OFF EFFORT, HEAD SEEN"
SB,CalCOFI0507NH,7/13/2005,13:19,38546.55,8:00:00,38546.89,,,33.74133,-122.00650,ABD,DLC,,,,,,,,,,,,101,ABD,,217,127,7,,,,,,,8,,,ND,Dsp,,,,ON,,ON,,2,,,,,,,,,,,,LIKELY DELPHINUS DELPHIS
SB,CalCOFI0507NH,7/13/2005,14:18,38546.60,8:00:00,38546.93,,,33.64233,-122.18400,ABD,DLC,,,,,,,,,,,,102,ABD,,226,131,1,,,,,,,1,,,0,Pm,,,,ON,,ON,,0,,,,,,,,,,,,BLOWING
SB,CalCOFI0507NH,7/14/2005,10:29,38547.44,8:00:00,38547.77,,,33.27333,-124.24250,VI,ABD,,,,,,,,,,,,103,VI,,330,245,,500,,,,,,1,,,0,Pm,,,,OFF,,OFF,,1,,,,,,,,,,,,"Fluke up dive, off-effort and transect due to poor weather"
SB,CalCOFI0507NH,7/15/2005,9:00,38548.38,8:00:00,38548.71,,,34.33567,-122.22683,ABD,DLC,,,,,,,,,,,,104,ABD,,314,241,,800,,,,,,4,,,0,Dd,,,,OFF,,ON,,9,,,,ABD,,143,144,,,,,"Approached ship and milled on bow, while on station"
SB,CalCOFI0507NH,7/15/2005,11:25,38548.48,8:00:00,38548.81,,,34.51617,-122.00200,VI,DLC,,,,,,,,,,,,105,DLC,,44,81,1.6,,,,,,,1,,,0,Bp,,,,ON,,ON,,0,,,,,,,,,,,,Blow
SB,CalCOFI0507NH,7/15/2005,17:00,38548.71,8:00:00,38549.04,,,34.81400,-121.42050,ABD,DLC,,,,,,,,,,,,106,ABD,,46,0,0.4,,,,,,,1,,,0,UNID_CETAC,,,,ON,,ON,,0,,,,,,,,,,,,"Blow, possibly BP/BM"
SB,CalCOFI0507NH,7/15/2005,17:11,38548.72,8:00:00,38549.05,,,34.82900,-121.38317,ABD,DLC,,,,,,,,,,,,107,UNK,,49,49,,400,,,,,,1,,,0,Mn,,,,OFF,,ON,,1,,,,VI,,145,148,,,,,"CLOSE TO STBD SIDE, NO ID"
SB,CalCOFI0507NH,7/16/2005,5:36,38549.23,8:00:00,38549.57,,,34.62350,-120.81733,ABD,DLC,,,,,,,,,,,,108,ABD,,168,135,2.8,,,,,,,1,,,0,Mn,,,,OFF,,OFF,,1,,,,,,,,,,,,"MN HEADING 168, FLUKE UP DIVE"
SB,CalCOFI0507NH,7/16/2005,6:20,38549.26,8:00:00,38549.60,,,34.50517,-120.82850,ABD,DLC,,,,,,,,,,,,109,DLC,,171,263,0.8,,,,,,,1,,,0,MN,,,,OFF,,OFF,,0,,,,,,,,,,,,FLuke up dive
SB,CalCOFI0507NH,7/16/2005,6:36,38549.28,8:00:00,38549.61,,,34.46583,-120.83283,ABD,DLC,,,,,,,,,,,,110,DLC,,170,188,,15,,,,,,3,,,0,Lo,,,,OFF,,OFF,,5,,,,,,,,,,,,
SB,CalCOFI0507NH,7/16/2005,6:37,38549.28,8:00:00,38549.61,,,34.46350,-120.83317,ABD,DLC,,,,,,,,,,,,111,ABD,,172,108,4.6,,,,,,,6,5,8,0,Dd,,,,OFF,,OFF,,1,,,,,,,,,,,,
SB,CalCOFI0507NH,7/16/2005,6:41,38549.28,8:00:00,38549.61,,,34.45250,-120.83433,ABD,DLC,,,,,,,,,,,,112,DLC,,172,215,6.4,,,,,,,15,,,0,Dd,,,,OFF,,OFF,,2,,,,,,,,,,,,PORPOISING
SB,CalCOFI0507NH,7/16/2005,6:43,38549.28,8:00:00,38549.61,,,34.44583,-120.83517,ABD,DLC,,,,,,,,,,,,113,ABD,,171,61,2.8,,,,,,,10,,,ND,Dsp,,,,OFF,,OFF,,9,4,,,,,,,,,,,
SB,CalCOFI0507NH,7/16/2005,6:57,38549.29,8:00:00,38549.62,,,34.41100,-120.84033,ABD,DLC,,,,,,,,,,,,114,ABD,,174,129,1,,,,,,,1,,,ND,UNID_CETAC,,,,OFF,,OFF,,0,,,,,,,,,,,,BLOW unid small whale
SB,CalCOFI0507NH,7/16/2005,7:42,38549.32,8:00:00,38549.65,,,34.35167,-120.74667,ABD,DLC,,,,,,,,,,,,115,ABD,,91,16,1.2,,,,,,,1,,,0,Bm,,,,OFF,,OFF,,1,,,,,,,,,,,,
SB,CalCOFI0507NH,7/16/2005,8:37,38549.36,8:00:00,38549.69,,,34.30700,-120.57533,ABD,DLC,,,,,,,,,,,,116,ABD,,96,326,1,,,,,,,1,,,0,MN,,,,OFF,,OFF,,1,,,,,,,,,,,,
SB,CalCOFI0507NH,7/16/2005,10:04,38549.42,8:00:00,38549.75,,,34.23667,-120.29867,VI,ABD,,,,,,,,,,,,117,ABD,,105,123,0.8,,,,,,,4,,,0,UD,,,,OFF,,OFF,,9,,,,,,,,,,,,Unid dolphin
SB,CalCOFI0507NH,7/16/2005,10:20,38549.43,8:00:00,38549.76,,,34.22867,-120.24683,VI,ABD,,,,,,,,,,,,118,ABD,,99,111,3,,,,,,,1,,,0,MN,,,,OFF,,OFF,,1,,,,,,,,,,,,
SB,CalCOFI0507NH,7/16/2005,11:48,38549.49,8:00:00,38549.83,,,34.17550,-119.93400,ABD,ABD,,,,,,,,,,,,119,ABD,,88,60,0.6,,,,,,,30,,,ND,Dsp,,,,OFF,,OFF,,9,4,,,ABD,,155,155,,,,,ASSOCIATED WITH BIRDS
SB,CalCOFI0507NH,7/16/2005,12:10,38549.51,8:00:00,38549.84,,,34.15783,-119.85817,ABD,DLC,,,,,,,,,,,,120,ABD,,93,33,0.2,,,,,,,1000,,,ND,Dsp,,,,OFF,,OFF,,9,,,,,,,,,,,,"SPLASHES, MN SIGHTED WITH SCHOOL AND BIRDS"
SB,CalCOFI0507NH,7/16/2005,12:10,38549.51,8:00:00,38549.84,,,34.15783,-119.85817,ABD,DLC,,,,,,,,,,,,121,ABD,,93,33,0.2,,,,,,,1,,,0,MN,,,,OFF,,OFF,,0,,,,,,,,,,,,WITH DOLPHINS FROM SIGHTING 120
SB,CalCOFI0507NH,7/16/2005,12:20,38549.51,8:00:00,38549.85,,,34.14767,-119.81967,ABD,DLC,,,,,,,,,,,,122,DLC,,93,143,2.8,,,,,,,65,50,80,ND,Dsp,,,,OFF,,OFF,,1,,,,,,,,,,,,
SB,CalCOFI0507NH,7/16/2005,12:27,38549.52,8:00:00,38549.85,,,34.14050,-119.79433,ABD,DLC,,,,,,,,,,,,123,DLC,,93,136,3.6,,,,,,,25,,,0,Dd,,,,OFF,,OFF,,1,,,,,,,,,,,,MAY HAVE BEEN DC WITH THIS SIGHTING
SB,CalCOFI0507NH,7/16/2005,12:30,38549.52,8:00:00,38549.85,,,34.13783,-119.78400,ABD,DLC,,,,,,,,,,,,124,ABD,,94,27,2.8,,,,,,,15,,,0,Dc,,,,OFF,,OFF,,1,,,,,,,,,,,,
SB,CalCOFI0507NH,7/16/2005,12:32,38549.52,8:00:00,38549.86,,,34.13550,-119.77683,ABD,DLC,,,,,,,,,,,,125,ABD,,93,78,1.6,,,,,,,120,,,1,Dc,,,,OFF,,OFF,,2,,,,,,,,,,,,
SB,CalCOFI0507NH,7/16/2005,12:38,38549.53,8:00:00,38549.86,,,34.13000,-119.75550,ABD,DLC,,,,,,,,,,,,126,ABD,,94,41,2.4,,,,,,,30,,,0,Dc,,,,OFF,,OFF,,1,,,,,,,,,,,,
SB,CalCOFI0507NH,7/16/2005,12:40,38549.53,8:00:00,38549.86,,,34.12867,-119.75033,ABD,DLC,,,,,,,,,,,,127,ABD,,96,65,4.2,,,,,,,175,150,200,6,Dc,,,,OFF,,OFF,,2,,,,,,,,,,,,
SB,CalCOFI0507NH,7/16/2005,12:46,38549.53,8:00:00,38549.87,,,34.12217,-119.72733,ABD,DLC,,,,,,,,,,,,128,DLC,,94,127,2.4,,,,,,,25,,,ND,Dc,,,,OFF,,OFF,,1,,,,DLC/VI,,156,164,,,,,Associated with birds (gulls) 
SB,CalCOFI0507NH,7/16/2005,12:54,38549.54,8:00:00,38549.87,,,34.11550,-119.70183,ABD,DLC,,,,,,,,,,,,129,ABD,,96,84,0.6,,,,,,,34,28,40,ND,Dsp,,,,OFF,,OFF,,2,,,,,,,,,,,,
SB,CalCOFI0507NH,7/16/2005,13:01,38549.54,8:00:00,38549.88,,,34.10833,-119.67567,ABD,DLC,,,,,,,,,,,,130,ABD,,92,69,0.4,,,,,,,60,50,70,ND,Dsp,,,,OFF,,OFF,,1,,,,,,,,,,,,
SB,CalCOFI0507NH,7/16/2005,13:51,38549.58,8:00:00,38549.91,,,34.07267,-119.51400,ABD,DLC,,,,,,,,,,,,131,DLC,,87,138,0.2,,,,,,,50,,,ND,UD,,,,OFF,,OFF,,2,,,,,,,,,,,,"Lots of splashing, unid dolphin"
SB,CalCOFI0507NH,7/16/2005,14:46,38549.62,8:00:00,38549.95,,,34.03400,-119.32417,ABD,DLC,,,,,,,,,,,,132,DLC,,88,123,0.4,,,,,,,15,,25,ND,UD,,,,OFF,,OFF,,2,8,,,,,,,,,,,Unid dolphin
SB,CalCOFI0507NH,7/16/2005,16:11,38549.67,8:00:00,38550.01,,,34.01900,-119.04067,ABD,DLC,,,,,,,,,,,,133,DLC,,81,116,2.8,,,,,,,30,,,0,Dc,,,,OFF,,OFF,,1,5,,,VI,,165,186,,,,,
SB,CalCOFI0507NH,7/16/2005,16:21,38549.68,8:00:00,38550.01,,,34.01700,-119.00600,ABD,DLC,,,,,,,,,,,,134,ABD,,81,31,0.4,,,,,,,7,5,13,ND,UD,,,,OFF,,OFF,,2,,,,,,,,,,,,Unid dolphin
SB,CalCOFI0507NH,7/16/2005,16:25,38549.68,8:00:00,38550.02,,,34.01600,-118.98950,ABD,DLC,,,,,,,,,,,,135,ABD,,80,15,,800,,,,,,15,10,18,ND,Dsp,,,,OFF,,OFF,,1,,,,,,,,,,,,"likely Delphinus capensis, not certain"
SB,CalCOFI0507NH,7/16/2005,16:32,38549.69,8:00:00,38550.02,,,34.01467,-118.96867,ABD,DLC,,,,,,,,,,,,136,DLC,,80,110,1.6,,,,,,,4,,,0,Dsp,,,,OFF,,OFF,,1,,,,,,,,,,,,
SB,CalCOFI0507NH,7/16/2005,16:36,38549.69,8:00:00,38550.03,,,34.01367,-118.95217,ABD,DLC,,,,,,,,,,,,138,DLC,,77,105,2.4,,,,,,,200,,,ND,Dc,,,,OFF,,OFF,,4,9,,,,,,,,,,,Birds and sealions associated 
SB,CalCOFI0507NH,7/16/2005,16:36,38549.69,8:00:00,38550.03,,,34.01367,-118.95217,ABD,DLC,,,,,,,,,,,,137,ABD,,77,45,,800,,,,,,15,12,20,ND,UD,,,,OFF,,OFF,,1,,,,,,,,,,,,"Birds associated, unid dolphin"
SB,CalCOFI0507NH,7/16/2005,16:51,38549.70,8:00:00,38550.04,,,34.01050,-118.90167,ABD,DLC,,,,,,,,,,,,139,DLC,,80,170,3,,,,,,,5,,,ND,Dsp,,,,OFF,,OFF,,1,,,,,,,,,,,,Birds associated
